"subset_name","sample_ID","rho","observed_NODF","actual_sample_size","effective_sample_size","mean_NODF","lower_tail_p","upper_tail_p","p_type","standardised_effect_size"
"survey_only",1,1700,83.3971486355661,5599,1021.49487156506,83.0686241545488,0.988569387390606,0.0114306126093945,"==",1.49717355275908
"survey_only",2,1700,82.2196115540961,7199,1008.99085585699,82.4312409564846,0.190582025281289,0.809417974718711,"==",-0.792012334026821
"survey_only",3,1700,84.6240562902619,7599,1011.13923772764,84.6642667106843,0.367943150414528,0.632056849585472,"==",-0.229368402245901
"survey_only",4,1700,82.5018880648395,6899,1025.37221124752,82.4805627633061,0.470792868531671,0.529207131468329,"==",0.0735347167529776
"survey_only",5,1700,84.2974665217979,7599,1086.98175623738,84.0131397761438,0.930911962100276,0.0690880378997236,"==",1.19585954710853
"survey_only",6,1700,83.2390295006789,6199,1013.11983758285,83.1364426467273,0.652201968059364,0.347798031940636,"==",0.472433472867391
"survey_only",7,1700,82.0492085613615,6599,1051.77920150947,82.3257278453617,0.168510380360661,0.831489619639339,"==",-0.892082615890386
"survey_only",8,1700,79.861214668904,4399,1020.23447029884,80.8286253020604,0.0122755171629916,0.987724482837008,"==",-3.08941390690889
"survey_only",9,1700,83.9434585885079,6699,1012.14380762805,83.6606510468683,0.927750410509031,0.0722495894909688,"==",1.14786440401188
"survey_only",10,1700,80.8259756473377,5099,1000.01855995585,80.9562658760626,0.310649146891547,0.689350853108453,"==",-0.341184394904758
"survey_only",11,1700,81.090675384302,6399,1006.46568622137,80.9447233715319,0.642131583059853,0.357868416940147,"==",0.427253761444168
"survey_only",12,1700,83.2206622413842,3799,1023.13607671922,82.9844838503776,0.835219794682811,0.164780205317189,"==",0.895790490932892
"survey_only",13,1700,80.6822903221983,6499,1008.12216900742,81.6945080935444,0.00723188182797353,0.992768118172026,"==",-3.20635640922824
"survey_only",14,1700,83.7944213524111,6799,1005.38083548433,83.8059305846101,0.387851154581556,0.612148845418444,"==",-0.243996362100313
"survey_only",15,1700,81.3152416616819,3899,1011.78482495562,81.5811730354129,0.14721723518851,0.85278276481149,"==",-0.82107703292936
"survey_only",16,1700,82.2846739233798,6499,1004.36353406266,82.3651287598054,0.319741498692106,0.680258501307894,"==",-0.291003953971507
"survey_only",17,1700,82.5216723966817,6899,1003.97356412717,82.573679329951,0.392230758080881,0.607769241919119,"==",-0.221913809563167
"survey_only",18,1700,82.3812625927094,5999,1005.04163003271,82.8452736376858,0.05950991831972,0.94049008168028,"==",-1.6285842370829
"survey_only",19,1700,83.4699540562544,5499,1008.99937884577,83.4089606957521,0.608656119294417,0.391343880705583,"==",0.382324962268166
"survey_only",20,1700,81.6189771898811,4999,1031.48141533779,82.3119934346792,0.0376075215043009,0.962392478495699,"==",-2.1868091326895
"survey_only",21,1700,82.2143908314255,6499,1004.30568050972,82.5332472479618,0.118325896291737,0.881674103708263,"==",-1.09379005095883
"survey_only",22,1700,81.876689165985,4999,1000.51654281971,82.2965897167691,0.0698139627925585,0.930186037207442,"==",-1.52732720663421
"survey_only",23,1700,80.9201758044319,4899,1009.63732364613,81.2421787544018,0.086752398448663,0.913247601551337,"==",-1.3118337210067
"survey_only",24,1700,83.363891631697,6699,1003.15523557453,84.0408500859284,0.0138826690550828,0.986117330944917,"==",-2.73945301230332
"survey_only",25,1700,81.9988425486126,6099,1045.91573531405,82.1232670198956,0.299885227086408,0.700114772913592,"==",-0.400492426843349
"survey_only",26,1700,84.3032401086034,5899,1000.42317796013,84.3486005206293,0.330564502458044,0.669435497541956,"==",-0.314486169938074
"survey_only",27,1700,81.1738819259364,5199,1081.89960361999,81.3510845560231,0.202731294479708,0.797268705520292,"==",-0.630916216332854
"survey_only",28,1700,83.1890729623499,4299,1003.34949638287,83.3075542545242,0.154919748778786,0.845080251221214,"==",-0.860716706808584
"survey_only",29,1700,81.4618931997816,6399,1013.04572987068,82.1413450405102,0.034067823097359,0.965932176902641,"==",-2.22803376709663
"survey_only",30,1700,80.5639482933699,3299,1029.38554530479,80.7973150632298,0.200060624431646,0.799939375568354,"==",-0.65573181616727
